datumId,datum,dag,dagVanWeek,dagNaam,week,maand,maandNaam,kwartaal,jaar
18239,2029-12-08,8,5,zaterdag,49,12,december,4,2029
18240,2029-12-09,9,6,zondag,49,12,december,4,2029
18241,2029-12-10,10,0,maandag,50,12,december,4,2029
18242,2029-12-11,11,1,dinsdag,50,12,december,4,2029
18243,2029-12-12,12,2,woensdag,50,12,december,4,2029
18244,2029-12-13,13,3,donderdag,50,12,december,4,2029
18245,2029-12-14,14,4,vrijdag,50,12,december,4,2029
18246,2029-12-15,15,5,zaterdag,50,12,december,4,2029
18247,2029-12-16,16,6,zondag,50,12,december,4,2029
18248,2029-12-17,17,0,maandag,51,12,december,4,2029
18249,2029-12-18,18,1,dinsdag,51,12,december,4,2029
18250,2029-12-19,19,2,woensdag,51,12,december,4,2029
18251,2029-12-20,20,3,donderdag,51,12,december,4,2029
18252,2029-12-21,21,4,vrijdag,51,12,december,4,2029
18253,2029-12-22,22,5,zaterdag,51,12,december,4,2029
18254,2029-12-23,23,6,zondag,51,12,december,4,2029
18255,2029-12-24,24,0,maandag,52,12,december,4,2029
18256,2029-12-25,25,1,dinsdag,52,12,december,4,2029
18257,2029-12-26,26,2,woensdag,52,12,december,4,2029
18258,2029-12-27,27,3,donderdag,52,12,december,4,2029
18259,2029-12-28,28,4,vrijdag,52,12,december,4,2029
18260,2029-12-29,29,5,zaterdag,52,12,december,4,2029
18261,2029-12-30,30,6,zondag,52,12,december,4,2029
18262,2029-12-31,31,0,maandag,1,12,december,4,2029
18263,2030-01-01,1,1,dinsdag,1,1,januari,1,2030
18264,2030-01-02,2,2,woensdag,1,1,januari,1,2030
18265,2030-01-03,3,3,donderdag,1,1,januari,1,2030
18266,2030-01-04,4,4,vrijdag,1,1,januari,1,2030
18267,2030-01-05,5,5,zaterdag,1,1,januari,1,2030
18268,2030-01-06,6,6,zondag,1,1,januari,1,2030
18269,2030-01-07,7,0,maandag,2,1,januari,1,2030
18270,2030-01-08,8,1,dinsdag,2,1,januari,1,2030
18271,2030-01-09,9,2,woensdag,2,1,januari,1,2030
18272,2030-01-10,10,3,donderdag,2,1,januari,1,2030
18273,2030-01-11,11,4,vrijdag,2,1,januari,1,2030
18274,2030-01-12,12,5,zaterdag,2,1,januari,1,2030
18275,2030-01-13,13,6,zondag,2,1,januari,1,2030
18276,2030-01-14,14,0,maandag,3,1,januari,1,2030
18277,2030-01-15,15,1,dinsdag,3,1,januari,1,2030
18278,2030-01-16,16,2,woensdag,3,1,januari,1,2030
18279,2030-01-17,17,3,donderdag,3,1,januari,1,2030
18280,2030-01-18,18,4,vrijdag,3,1,januari,1,2030
18281,2030-01-19,19,5,zaterdag,3,1,januari,1,2030
18282,2030-01-20,20,6,zondag,3,1,januari,1,2030
18283,2030-01-21,21,0,maandag,4,1,januari,1,2030
18284,2030-01-22,22,1,dinsdag,4,1,januari,1,2030
18285,2030-01-23,23,2,woensdag,4,1,januari,1,2030
18286,2030-01-24,24,3,donderdag,4,1,januari,1,2030
18287,2030-01-25,25,4,vrijdag,4,1,januari,1,2030
18288,2030-01-26,26,5,zaterdag,4,1,januari,1,2030
18289,2030-01-27,27,6,zondag,4,1,januari,1,2030
18290,2030-01-28,28,0,maandag,5,1,januari,1,2030
18291,2030-01-29,29,1,dinsdag,5,1,januari,1,2030
18292,2030-01-30,30,2,woensdag,5,1,januari,1,2030
18293,2030-01-31,31,3,donderdag,5,1,januari,1,2030
18294,2030-02-01,1,4,vrijdag,5,2,februari,1,2030
18295,2030-02-02,2,5,zaterdag,5,2,februari,1,2030
18296,2030-02-03,3,6,zondag,5,2,februari,1,2030
18297,2030-02-04,4,0,maandag,6,2,februari,1,2030
18298,2030-02-05,5,1,dinsdag,6,2,februari,1,2030
18299,2030-02-06,6,2,woensdag,6,2,februari,1,2030
18300,2030-02-07,7,3,donderdag,6,2,februari,1,2030
18301,2030-02-08,8,4,vrijdag,6,2,februari,1,2030
18302,2030-02-09,9,5,zaterdag,6,2,februari,1,2030
18303,2030-02-10,10,6,zondag,6,2,februari,1,2030
18304,2030-02-11,11,0,maandag,7,2,februari,1,2030
18305,2030-02-12,12,1,dinsdag,7,2,februari,1,2030
18306,2030-02-13,13,2,woensdag,7,2,februari,1,2030
18307,2030-02-14,14,3,donderdag,7,2,februari,1,2030
18308,2030-02-15,15,4,vrijdag,7,2,februari,1,2030
18309,2030-02-16,16,5,zaterdag,7,2,februari,1,2030
18310,2030-02-17,17,6,zondag,7,2,februari,1,2030
18311,2030-02-18,18,0,maandag,8,2,februari,1,2030
18312,2030-02-19,19,1,dinsdag,8,2,februari,1,2030
18313,2030-02-20,20,2,woensdag,8,2,februari,1,2030
18314,2030-02-21,21,3,donderdag,8,2,februari,1,2030
18315,2030-02-22,22,4,vrijdag,8,2,februari,1,2030
18316,2030-02-23,23,5,zaterdag,8,2,februari,1,2030
18317,2030-02-24,24,6,zondag,8,2,februari,1,2030
18318,2030-02-25,25,0,maandag,9,2,februari,1,2030
18319,2030-02-26,26,1,dinsdag,9,2,februari,1,2030
18320,2030-02-27,27,2,woensdag,9,2,februari,1,2030
18321,2030-02-28,28,3,donderdag,9,2,februari,1,2030
18322,2030-03-01,1,4,vrijdag,9,3,maart,1,2030
18323,2030-03-02,2,5,zaterdag,9,3,maart,1,2030
18324,2030-03-03,3,6,zondag,9,3,maart,1,2030
18325,2030-03-04,4,0,maandag,10,3,maart,1,2030
18326,2030-03-05,5,1,dinsdag,10,3,maart,1,2030
18327,2030-03-06,6,2,woensdag,10,3,maart,1,2030
18328,2030-03-07,7,3,donderdag,10,3,maart,1,2030
18329,2030-03-08,8,4,vrijdag,10,3,maart,1,2030
18330,2030-03-09,9,5,zaterdag,10,3,maart,1,2030
18331,2030-03-10,10,6,zondag,10,3,maart,1,2030
18332,2030-03-11,11,0,maandag,11,3,maart,1,2030
18333,2030-03-12,12,1,dinsdag,11,3,maart,1,2030
18334,2030-03-13,13,2,woensdag,11,3,maart,1,2030
18335,2030-03-14,14,3,donderdag,11,3,maart,1,2030
18336,2030-03-15,15,4,vrijdag,11,3,maart,1,2030
18337,2030-03-16,16,5,zaterdag,11,3,maart,1,2030
18338,2030-03-17,17,6,zondag,11,3,maart,1,2030
18339,2030-03-18,18,0,maandag,12,3,maart,1,2030
18340,2030-03-19,19,1,dinsdag,12,3,maart,1,2030
18341,2030-03-20,20,2,woensdag,12,3,maart,1,2030
18342,2030-03-21,21,3,donderdag,12,3,maart,1,2030
18343,2030-03-22,22,4,vrijdag,12,3,maart,1,2030
18344,2030-03-23,23,5,zaterdag,12,3,maart,1,2030
18345,2030-03-24,24,6,zondag,12,3,maart,1,2030
18346,2030-03-25,25,0,maandag,13,3,maart,1,2030
18347,2030-03-26,26,1,dinsdag,13,3,maart,1,2030
18348,2030-03-27,27,2,woensdag,13,3,maart,1,2030
18349,2030-03-28,28,3,donderdag,13,3,maart,1,2030
18350,2030-03-29,29,4,vrijdag,13,3,maart,1,2030
18351,2030-03-30,30,5,zaterdag,13,3,maart,1,2030
18352,2030-03-31,31,6,zondag,13,3,maart,1,2030
18353,2030-04-01,1,0,maandag,14,4,april,2,2030
18354,2030-04-02,2,1,dinsdag,14,4,april,2,2030
18355,2030-04-03,3,2,woensdag,14,4,april,2,2030
18356,2030-04-04,4,3,donderdag,14,4,april,2,2030
18357,2030-04-05,5,4,vrijdag,14,4,april,2,2030
18358,2030-04-06,6,5,zaterdag,14,4,april,2,2030
18359,2030-04-07,7,6,zondag,14,4,april,2,2030
18360,2030-04-08,8,0,maandag,15,4,april,2,2030
18361,2030-04-09,9,1,dinsdag,15,4,april,2,2030
18362,2030-04-10,10,2,woensdag,15,4,april,2,2030
18363,2030-04-11,11,3,donderdag,15,4,april,2,2030
18364,2030-04-12,12,4,vrijdag,15,4,april,2,2030
18365,2030-04-13,13,5,zaterdag,15,4,april,2,2030
18366,2030-04-14,14,6,zondag,15,4,april,2,2030
18367,2030-04-15,15,0,maandag,16,4,april,2,2030
18368,2030-04-16,16,1,dinsdag,16,4,april,2,2030
18369,2030-04-17,17,2,woensdag,16,4,april,2,2030
18370,2030-04-18,18,3,donderdag,16,4,april,2,2030
18371,2030-04-19,19,4,vrijdag,16,4,april,2,2030
18372,2030-04-20,20,5,zaterdag,16,4,april,2,2030
18373,2030-04-21,21,6,zondag,16,4,april,2,2030
18374,2030-04-22,22,0,maandag,17,4,april,2,2030
18375,2030-04-23,23,1,dinsdag,17,4,april,2,2030
18376,2030-04-24,24,2,woensdag,17,4,april,2,2030
18377,2030-04-25,25,3,donderdag,17,4,april,2,2030
18378,2030-04-26,26,4,vrijdag,17,4,april,2,2030
18379,2030-04-27,27,5,zaterdag,17,4,april,2,2030
18380,2030-04-28,28,6,zondag,17,4,april,2,2030
18381,2030-04-29,29,0,maandag,18,4,april,2,2030
18382,2030-04-30,30,1,dinsdag,18,4,april,2,2030
18383,2030-05-01,1,2,woensdag,18,5,mei,2,2030
18384,2030-05-02,2,3,donderdag,18,5,mei,2,2030
18385,2030-05-03,3,4,vrijdag,18,5,mei,2,2030
18386,2030-05-04,4,5,zaterdag,18,5,mei,2,2030
18387,2030-05-05,5,6,zondag,18,5,mei,2,2030
18388,2030-05-06,6,0,maandag,19,5,mei,2,2030
18389,2030-05-07,7,1,dinsdag,19,5,mei,2,2030
18390,2030-05-08,8,2,woensdag,19,5,mei,2,2030
18391,2030-05-09,9,3,donderdag,19,5,mei,2,2030
18392,2030-05-10,10,4,vrijdag,19,5,mei,2,2030
18393,2030-05-11,11,5,zaterdag,19,5,mei,2,2030
18394,2030-05-12,12,6,zondag,19,5,mei,2,2030
18395,2030-05-13,13,0,maandag,20,5,mei,2,2030
18396,2030-05-14,14,1,dinsdag,20,5,mei,2,2030
18397,2030-05-15,15,2,woensdag,20,5,mei,2,2030
18398,2030-05-16,16,3,donderdag,20,5,mei,2,2030
18399,2030-05-17,17,4,vrijdag,20,5,mei,2,2030
18400,2030-05-18,18,5,zaterdag,20,5,mei,2,2030
18401,2030-05-19,19,6,zondag,20,5,mei,2,2030
18402,2030-05-20,20,0,maandag,21,5,mei,2,2030
18403,2030-05-21,21,1,dinsdag,21,5,mei,2,2030
18404,2030-05-22,22,2,woensdag,21,5,mei,2,2030
18405,2030-05-23,23,3,donderdag,21,5,mei,2,2030
18406,2030-05-24,24,4,vrijdag,21,5,mei,2,2030
18407,2030-05-25,25,5,zaterdag,21,5,mei,2,2030
18408,2030-05-26,26,6,zondag,21,5,mei,2,2030
18409,2030-05-27,27,0,maandag,22,5,mei,2,2030
18410,2030-05-28,28,1,dinsdag,22,5,mei,2,2030
18411,2030-05-29,29,2,woensdag,22,5,mei,2,2030
18412,2030-05-30,30,3,donderdag,22,5,mei,2,2030
18413,2030-05-31,31,4,vrijdag,22,5,mei,2,2030
18414,2030-06-01,1,5,zaterdag,22,6,juni,2,2030
18415,2030-06-02,2,6,zondag,22,6,juni,2,2030
18416,2030-06-03,3,0,maandag,23,6,juni,2,2030
18417,2030-06-04,4,1,dinsdag,23,6,juni,2,2030
18418,2030-06-05,5,2,woensdag,23,6,juni,2,2030
18419,2030-06-06,6,3,donderdag,23,6,juni,2,2030
18420,2030-06-07,7,4,vrijdag,23,6,juni,2,2030
18421,2030-06-08,8,5,zaterdag,23,6,juni,2,2030
18422,2030-06-09,9,6,zondag,23,6,juni,2,2030
18423,2030-06-10,10,0,maandag,24,6,juni,2,2030
18424,2030-06-11,11,1,dinsdag,24,6,juni,2,2030
18425,2030-06-12,12,2,woensdag,24,6,juni,2,2030
18426,2030-06-13,13,3,donderdag,24,6,juni,2,2030
18427,2030-06-14,14,4,vrijdag,24,6,juni,2,2030
18428,2030-06-15,15,5,zaterdag,24,6,juni,2,2030
18429,2030-06-16,16,6,zondag,24,6,juni,2,2030
18430,2030-06-17,17,0,maandag,25,6,juni,2,2030
18431,2030-06-18,18,1,dinsdag,25,6,juni,2,2030
18432,2030-06-19,19,2,woensdag,25,6,juni,2,2030
18433,2030-06-20,20,3,donderdag,25,6,juni,2,2030
18434,2030-06-21,21,4,vrijdag,25,6,juni,2,2030
18435,2030-06-22,22,5,zaterdag,25,6,juni,2,2030
18436,2030-06-23,23,6,zondag,25,6,juni,2,2030
18437,2030-06-24,24,0,maandag,26,6,juni,2,2030
18438,2030-06-25,25,1,dinsdag,26,6,juni,2,2030
18439,2030-06-26,26,2,woensdag,26,6,juni,2,2030
18440,2030-06-27,27,3,donderdag,26,6,juni,2,2030
18441,2030-06-28,28,4,vrijdag,26,6,juni,2,2030
18442,2030-06-29,29,5,zaterdag,26,6,juni,2,2030
18443,2030-06-30,30,6,zondag,26,6,juni,2,2030
18444,2030-07-01,1,0,maandag,27,7,juli,3,2030
18445,2030-07-02,2,1,dinsdag,27,7,juli,3,2030
18446,2030-07-03,3,2,woensdag,27,7,juli,3,2030
18447,2030-07-04,4,3,donderdag,27,7,juli,3,2030
18448,2030-07-05,5,4,vrijdag,27,7,juli,3,2030
18449,2030-07-06,6,5,zaterdag,27,7,juli,3,2030
18450,2030-07-07,7,6,zondag,27,7,juli,3,2030
18451,2030-07-08,8,0,maandag,28,7,juli,3,2030
18452,2030-07-09,9,1,dinsdag,28,7,juli,3,2030
18453,2030-07-10,10,2,woensdag,28,7,juli,3,2030
18454,2030-07-11,11,3,donderdag,28,7,juli,3,2030
18455,2030-07-12,12,4,vrijdag,28,7,juli,3,2030
18456,2030-07-13,13,5,zaterdag,28,7,juli,3,2030
18457,2030-07-14,14,6,zondag,28,7,juli,3,2030
18458,2030-07-15,15,0,maandag,29,7,juli,3,2030
18459,2030-07-16,16,1,dinsdag,29,7,juli,3,2030
18460,2030-07-17,17,2,woensdag,29,7,juli,3,2030
18461,2030-07-18,18,3,donderdag,29,7,juli,3,2030
18462,2030-07-19,19,4,vrijdag,29,7,juli,3,2030
18463,2030-07-20,20,5,zaterdag,29,7,juli,3,2030
18464,2030-07-21,21,6,zondag,29,7,juli,3,2030
18465,2030-07-22,22,0,maandag,30,7,juli,3,2030
18466,2030-07-23,23,1,dinsdag,30,7,juli,3,2030
18467,2030-07-24,24,2,woensdag,30,7,juli,3,2030
18468,2030-07-25,25,3,donderdag,30,7,juli,3,2030
18469,2030-07-26,26,4,vrijdag,30,7,juli,3,2030
18470,2030-07-27,27,5,zaterdag,30,7,juli,3,2030
18471,2030-07-28,28,6,zondag,30,7,juli,3,2030
18472,2030-07-29,29,0,maandag,31,7,juli,3,2030
18473,2030-07-30,30,1,dinsdag,31,7,juli,3,2030
18474,2030-07-31,31,2,woensdag,31,7,juli,3,2030
18475,2030-08-01,1,3,donderdag,31,8,augustus,3,2030
18476,2030-08-02,2,4,vrijdag,31,8,augustus,3,2030
18477,2030-08-03,3,5,zaterdag,31,8,augustus,3,2030
18478,2030-08-04,4,6,zondag,31,8,augustus,3,2030
18479,2030-08-05,5,0,maandag,32,8,augustus,3,2030
18480,2030-08-06,6,1,dinsdag,32,8,augustus,3,2030
18481,2030-08-07,7,2,woensdag,32,8,augustus,3,2030
18482,2030-08-08,8,3,donderdag,32,8,augustus,3,2030
18483,2030-08-09,9,4,vrijdag,32,8,augustus,3,2030
18484,2030-08-10,10,5,zaterdag,32,8,augustus,3,2030
18485,2030-08-11,11,6,zondag,32,8,augustus,3,2030
18486,2030-08-12,12,0,maandag,33,8,augustus,3,2030
18487,2030-08-13,13,1,dinsdag,33,8,augustus,3,2030
18488,2030-08-14,14,2,woensdag,33,8,augustus,3,2030
18489,2030-08-15,15,3,donderdag,33,8,augustus,3,2030
18490,2030-08-16,16,4,vrijdag,33,8,augustus,3,2030
18491,2030-08-17,17,5,zaterdag,33,8,augustus,3,2030
18492,2030-08-18,18,6,zondag,33,8,augustus,3,2030
18493,2030-08-19,19,0,maandag,34,8,augustus,3,2030
18494,2030-08-20,20,1,dinsdag,34,8,augustus,3,2030
18495,2030-08-21,21,2,woensdag,34,8,augustus,3,2030
18496,2030-08-22,22,3,donderdag,34,8,augustus,3,2030
18497,2030-08-23,23,4,vrijdag,34,8,augustus,3,2030
18498,2030-08-24,24,5,zaterdag,34,8,augustus,3,2030
18499,2030-08-25,25,6,zondag,34,8,augustus,3,2030
18500,2030-08-26,26,0,maandag,35,8,augustus,3,2030
18501,2030-08-27,27,1,dinsdag,35,8,augustus,3,2030
18502,2030-08-28,28,2,woensdag,35,8,augustus,3,2030
18503,2030-08-29,29,3,donderdag,35,8,augustus,3,2030
18504,2030-08-30,30,4,vrijdag,35,8,augustus,3,2030
18505,2030-08-31,31,5,zaterdag,35,8,augustus,3,2030
18506,2030-09-01,1,6,zondag,35,9,september,3,2030
18507,2030-09-02,2,0,maandag,36,9,september,3,2030
18508,2030-09-03,3,1,dinsdag,36,9,september,3,2030
18509,2030-09-04,4,2,woensdag,36,9,september,3,2030
18510,2030-09-05,5,3,donderdag,36,9,september,3,2030
18511,2030-09-06,6,4,vrijdag,36,9,september,3,2030
18512,2030-09-07,7,5,zaterdag,36,9,september,3,2030
18513,2030-09-08,8,6,zondag,36,9,september,3,2030
18514,2030-09-09,9,0,maandag,37,9,september,3,2030
18515,2030-09-10,10,1,dinsdag,37,9,september,3,2030
18516,2030-09-11,11,2,woensdag,37,9,september,3,2030
18517,2030-09-12,12,3,donderdag,37,9,september,3,2030
18518,2030-09-13,13,4,vrijdag,37,9,september,3,2030
18519,2030-09-14,14,5,zaterdag,37,9,september,3,2030
18520,2030-09-15,15,6,zondag,37,9,september,3,2030
18521,2030-09-16,16,0,maandag,38,9,september,3,2030
18522,2030-09-17,17,1,dinsdag,38,9,september,3,2030
18523,2030-09-18,18,2,woensdag,38,9,september,3,2030
18524,2030-09-19,19,3,donderdag,38,9,september,3,2030
18525,2030-09-20,20,4,vrijdag,38,9,september,3,2030
18526,2030-09-21,21,5,zaterdag,38,9,september,3,2030
18527,2030-09-22,22,6,zondag,38,9,september,3,2030
18528,2030-09-23,23,0,maandag,39,9,september,3,2030
18529,2030-09-24,24,1,dinsdag,39,9,september,3,2030
18530,2030-09-25,25,2,woensdag,39,9,september,3,2030
18531,2030-09-26,26,3,donderdag,39,9,september,3,2030
18532,2030-09-27,27,4,vrijdag,39,9,september,3,2030
18533,2030-09-28,28,5,zaterdag,39,9,september,3,2030
18534,2030-09-29,29,6,zondag,39,9,september,3,2030
18535,2030-09-30,30,0,maandag,40,9,september,3,2030
18536,2030-10-01,1,1,dinsdag,40,10,oktober,4,2030
18537,2030-10-02,2,2,woensdag,40,10,oktober,4,2030
18538,2030-10-03,3,3,donderdag,40,10,oktober,4,2030
18539,2030-10-04,4,4,vrijdag,40,10,oktober,4,2030
18540,2030-10-05,5,5,zaterdag,40,10,oktober,4,2030
18541,2030-10-06,6,6,zondag,40,10,oktober,4,2030
18542,2030-10-07,7,0,maandag,41,10,oktober,4,2030
18543,2030-10-08,8,1,dinsdag,41,10,oktober,4,2030
18544,2030-10-09,9,2,woensdag,41,10,oktober,4,2030
18545,2030-10-10,10,3,donderdag,41,10,oktober,4,2030
18546,2030-10-11,11,4,vrijdag,41,10,oktober,4,2030
18547,2030-10-12,12,5,zaterdag,41,10,oktober,4,2030
18548,2030-10-13,13,6,zondag,41,10,oktober,4,2030
18549,2030-10-14,14,0,maandag,42,10,oktober,4,2030
18550,2030-10-15,15,1,dinsdag,42,10,oktober,4,2030
18551,2030-10-16,16,2,woensdag,42,10,oktober,4,2030
18552,2030-10-17,17,3,donderdag,42,10,oktober,4,2030
18553,2030-10-18,18,4,vrijdag,42,10,oktober,4,2030
18554,2030-10-19,19,5,zaterdag,42,10,oktober,4,2030
18555,2030-10-20,20,6,zondag,42,10,oktober,4,2030
18556,2030-10-21,21,0,maandag,43,10,oktober,4,2030
18557,2030-10-22,22,1,dinsdag,43,10,oktober,4,2030
18558,2030-10-23,23,2,woensdag,43,10,oktober,4,2030
18559,2030-10-24,24,3,donderdag,43,10,oktober,4,2030
18560,2030-10-25,25,4,vrijdag,43,10,oktober,4,2030
18561,2030-10-26,26,5,zaterdag,43,10,oktober,4,2030
18562,2030-10-27,27,6,zondag,43,10,oktober,4,2030
18563,2030-10-28,28,0,maandag,44,10,oktober,4,2030
18564,2030-10-29,29,1,dinsdag,44,10,oktober,4,2030
18565,2030-10-30,30,2,woensdag,44,10,oktober,4,2030
18566,2030-10-31,31,3,donderdag,44,10,oktober,4,2030
18567,2030-11-01,1,4,vrijdag,44,11,november,4,2030
18568,2030-11-02,2,5,zaterdag,44,11,november,4,2030
18569,2030-11-03,3,6,zondag,44,11,november,4,2030
18570,2030-11-04,4,0,maandag,45,11,november,4,2030
18571,2030-11-05,5,1,dinsdag,45,11,november,4,2030
18572,2030-11-06,6,2,woensdag,45,11,november,4,2030
18573,2030-11-07,7,3,donderdag,45,11,november,4,2030
18574,2030-11-08,8,4,vrijdag,45,11,november,4,2030
18575,2030-11-09,9,5,zaterdag,45,11,november,4,2030
18576,2030-11-10,10,6,zondag,45,11,november,4,2030
18577,2030-11-11,11,0,maandag,46,11,november,4,2030
18578,2030-11-12,12,1,dinsdag,46,11,november,4,2030
18579,2030-11-13,13,2,woensdag,46,11,november,4,2030
18580,2030-11-14,14,3,donderdag,46,11,november,4,2030
18581,2030-11-15,15,4,vrijdag,46,11,november,4,2030
18582,2030-11-16,16,5,zaterdag,46,11,november,4,2030
18583,2030-11-17,17,6,zondag,46,11,november,4,2030
18584,2030-11-18,18,0,maandag,47,11,november,4,2030
18585,2030-11-19,19,1,dinsdag,47,11,november,4,2030
18586,2030-11-20,20,2,woensdag,47,11,november,4,2030
18587,2030-11-21,21,3,donderdag,47,11,november,4,2030
18588,2030-11-22,22,4,vrijdag,47,11,november,4,2030
18589,2030-11-23,23,5,zaterdag,47,11,november,4,2030
18590,2030-11-24,24,6,zondag,47,11,november,4,2030
18591,2030-11-25,25,0,maandag,48,11,november,4,2030
18592,2030-11-26,26,1,dinsdag,48,11,november,4,2030
18593,2030-11-27,27,2,woensdag,48,11,november,4,2030
18594,2030-11-28,28,3,donderdag,48,11,november,4,2030
18595,2030-11-29,29,4,vrijdag,48,11,november,4,2030
18596,2030-11-30,30,5,zaterdag,48,11,november,4,2030
18597,2030-12-01,1,6,zondag,48,12,december,4,2030
18598,2030-12-02,2,0,maandag,49,12,december,4,2030
18599,2030-12-03,3,1,dinsdag,49,12,december,4,2030
18600,2030-12-04,4,2,woensdag,49,12,december,4,2030
18601,2030-12-05,5,3,donderdag,49,12,december,4,2030
18602,2030-12-06,6,4,vrijdag,49,12,december,4,2030
18603,2030-12-07,7,5,zaterdag,49,12,december,4,2030
18604,2030-12-08,8,6,zondag,49,12,december,4,2030
18605,2030-12-09,9,0,maandag,50,12,december,4,2030
18606,2030-12-10,10,1,dinsdag,50,12,december,4,2030
18607,2030-12-11,11,2,woensdag,50,12,december,4,2030
18608,2030-12-12,12,3,donderdag,50,12,december,4,2030
18609,2030-12-13,13,4,vrijdag,50,12,december,4,2030
18610,2030-12-14,14,5,zaterdag,50,12,december,4,2030
18611,2030-12-15,15,6,zondag,50,12,december,4,2030
18612,2030-12-16,16,0,maandag,51,12,december,4,2030
18613,2030-12-17,17,1,dinsdag,51,12,december,4,2030
18614,2030-12-18,18,2,woensdag,51,12,december,4,2030
18615,2030-12-19,19,3,donderdag,51,12,december,4,2030
18616,2030-12-20,20,4,vrijdag,51,12,december,4,2030
18617,2030-12-21,21,5,zaterdag,51,12,december,4,2030
18618,2030-12-22,22,6,zondag,51,12,december,4,2030
18619,2030-12-23,23,0,maandag,52,12,december,4,2030
18620,2030-12-24,24,1,dinsdag,52,12,december,4,2030
18621,2030-12-25,25,2,woensdag,52,12,december,4,2030
18622,2030-12-26,26,3,donderdag,52,12,december,4,2030
18623,2030-12-27,27,4,vrijdag,52,12,december,4,2030
18624,2030-12-28,28,5,zaterdag,52,12,december,4,2030
18625,2030-12-29,29,6,zondag,52,12,december,4,2030
18626,2030-12-30,30,0,maandag,1,12,december,4,2030
18627,2030-12-31,31,1,dinsdag,1,12,december,4,2030
18628,2031-01-01,1,2,woensdag,1,1,januari,1,2031
18629,2031-01-02,2,3,donderdag,1,1,januari,1,2031
18630,2031-01-03,3,4,vrijdag,1,1,januari,1,2031
18631,2031-01-04,4,5,zaterdag,1,1,januari,1,2031
18632,2031-01-05,5,6,zondag,1,1,januari,1,2031
18633,2031-01-06,6,0,maandag,2,1,januari,1,2031
18634,2031-01-07,7,1,dinsdag,2,1,januari,1,2031
18635,2031-01-08,8,2,woensdag,2,1,januari,1,2031
18636,2031-01-09,9,3,donderdag,2,1,januari,1,2031
18637,2031-01-10,10,4,vrijdag,2,1,januari,1,2031
18638,2031-01-11,11,5,zaterdag,2,1,januari,1,2031
18639,2031-01-12,12,6,zondag,2,1,januari,1,2031
18640,2031-01-13,13,0,maandag,3,1,januari,1,2031
18641,2031-01-14,14,1,dinsdag,3,1,januari,1,2031
18642,2031-01-15,15,2,woensdag,3,1,januari,1,2031
18643,2031-01-16,16,3,donderdag,3,1,januari,1,2031
18644,2031-01-17,17,4,vrijdag,3,1,januari,1,2031
18645,2031-01-18,18,5,zaterdag,3,1,januari,1,2031
18646,2031-01-19,19,6,zondag,3,1,januari,1,2031
18647,2031-01-20,20,0,maandag,4,1,januari,1,2031
18648,2031-01-21,21,1,dinsdag,4,1,januari,1,2031
18649,2031-01-22,22,2,woensdag,4,1,januari,1,2031
18650,2031-01-23,23,3,donderdag,4,1,januari,1,2031
18651,2031-01-24,24,4,vrijdag,4,1,januari,1,2031
18652,2031-01-25,25,5,zaterdag,4,1,januari,1,2031
18653,2031-01-26,26,6,zondag,4,1,januari,1,2031
18654,2031-01-27,27,0,maandag,5,1,januari,1,2031
18655,2031-01-28,28,1,dinsdag,5,1,januari,1,2031
18656,2031-01-29,29,2,woensdag,5,1,januari,1,2031
18657,2031-01-30,30,3,donderdag,5,1,januari,1,2031
18658,2031-01-31,31,4,vrijdag,5,1,januari,1,2031
18659,2031-02-01,1,5,zaterdag,5,2,februari,1,2031
18660,2031-02-02,2,6,zondag,5,2,februari,1,2031
18661,2031-02-03,3,0,maandag,6,2,februari,1,2031
18662,2031-02-04,4,1,dinsdag,6,2,februari,1,2031
18663,2031-02-05,5,2,woensdag,6,2,februari,1,2031
18664,2031-02-06,6,3,donderdag,6,2,februari,1,2031
18665,2031-02-07,7,4,vrijdag,6,2,februari,1,2031
18666,2031-02-08,8,5,zaterdag,6,2,februari,1,2031
18667,2031-02-09,9,6,zondag,6,2,februari,1,2031
18668,2031-02-10,10,0,maandag,7,2,februari,1,2031
18669,2031-02-11,11,1,dinsdag,7,2,februari,1,2031
18670,2031-02-12,12,2,woensdag,7,2,februari,1,2031
18671,2031-02-13,13,3,donderdag,7,2,februari,1,2031
18672,2031-02-14,14,4,vrijdag,7,2,februari,1,2031
18673,2031-02-15,15,5,zaterdag,7,2,februari,1,2031
18674,2031-02-16,16,6,zondag,7,2,februari,1,2031
18675,2031-02-17,17,0,maandag,8,2,februari,1,2031
18676,2031-02-18,18,1,dinsdag,8,2,februari,1,2031
18677,2031-02-19,19,2,woensdag,8,2,februari,1,2031
18678,2031-02-20,20,3,donderdag,8,2,februari,1,2031
18679,2031-02-21,21,4,vrijdag,8,2,februari,1,2031
18680,2031-02-22,22,5,zaterdag,8,2,februari,1,2031
18681,2031-02-23,23,6,zondag,8,2,februari,1,2031
18682,2031-02-24,24,0,maandag,9,2,februari,1,2031
18683,2031-02-25,25,1,dinsdag,9,2,februari,1,2031
18684,2031-02-26,26,2,woensdag,9,2,februari,1,2031
18685,2031-02-27,27,3,donderdag,9,2,februari,1,2031
18686,2031-02-28,28,4,vrijdag,9,2,februari,1,2031
18687,2031-03-01,1,5,zaterdag,9,3,maart,1,2031
18688,2031-03-02,2,6,zondag,9,3,maart,1,2031
